"","weight","age","voted","party","registered","method_vote"
"401",0.640412286480705,60,"yes","Independent","Yes","Voted by mail or absentee"
"402",0.145779483081167,62,"yes","Other","Yes","In person on election day"
"403",0.912814699772906,54,"yes","Independent","Yes","In person on election day"
"404",0.213378323956304,47,"no","Democrat","Yes","Dontknow_skipped_notasked"
"405",0.459094313103923,68,"yes","Democrat","Yes","In person on election day"
"406",0.453472573388668,57,"yes","Democrat","Yes","In person early"
"407",0.909972330887745,58,"yes","Republican","Yes","In person on election day"
"408",0.512327440607893,55,"yes","Democrat","Yes","In person on election day"
"409",1.10918997293736,51,"yes","Republican","Yes","In person on election day"
"410",1.41949496531832,57,"yes","Republican","Yes","Voted by mail or absentee"
"411",1.8217321243837,56,"yes","Democrat","Yes","Voted by mail or absentee"
"412",0.469436653830983,55,"yes","Republican","Yes","In person on election day"
"413",0.618699688420963,27,"yes","Democrat","Yes","Voted by mail or absentee"
"414",0.722987265887316,56,"yes","Democrat","Yes","In person on election day"
"415",1.05377476223086,67,"yes","Democrat","Yes","In person early"
"416",0.972931716980914,61,"yes","Republican","Yes","In person on election day"
"417",0.387661196303324,30,"yes","Democrat","Yes","In person early"
"418",6.05278815678895,41,"yes","Independent","Yes","In person on election day"
"419",0.872261211832527,51,"yes","Democrat","Yes","In person early"
"420",1.65606768696421,26,"yes","Other","Yes","In person on election day"
"421",1.99678964729891,59,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"422",0.784844371219282,74,"yes","Democrat","Yes","In person on election day"
"423",0.66999409144906,53,"yes","Republican","Yes","Voted by mail or absentee"
"424",1.01740107709449,64,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"425",0.730208816575254,38,"yes","Democrat","Yes","In person early"
"426",2.23091802855609,55,"yes","Republican","Yes","In person on election day"
"427",0.34008424567614,61,"yes","Republican","Yes","In person on election day"
"428",0.834904879820001,63,"yes","Democrat","Yes","In person on election day"
"429",0.860737247332205,57,"yes","Democrat","Yes","Voted by mail or absentee"
"430",0.674725961937905,61,"yes","Independent","Yes","Voted by mail or absentee"
"431",0.702703213507415,61,"yes","Independent","Yes","In person on election day"
"432",0.187826234606138,42,"yes","Independent","Yes","Voted by mail or absentee"
"433",0.315422363374711,49,"yes","Republican","Yes","In person on election day"
"434",0.732838767425928,35,"yes","Democrat","Yes","In person on election day"
"435",1.72195073798404,39,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"436",0.28427140567665,29,"yes","Democrat","Yes","In person early"
"437",1.68528893183154,45,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"438",0.993931644733483,42,"yes","Democrat","Yes","In person on election day"
"439",0.408794473803592,25,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"440",0.469537891453037,57,"yes","Democrat","Yes","Voted by mail or absentee"
"441",0.686906369878102,62,"yes","Independent","Yes","Voted by mail or absentee"
"442",0.730414826920455,37,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"443",0.689856089642171,29,"yes","Independent","Yes","In person on election day"
"444",0.9231197719462,63,"yes","Republican","Yes","In person on election day"
"445",0.761999973710972,51,"yes","Independent","Yes","In person early"
"446",0.849676234415935,59,"yes","Independent","Yes","In person on election day"
"447",0.526018577268568,58,"yes","Democrat","Yes","In person early"
"448",1.00597381623116,45,"yes","Republican","Yes","In person on election day"
"449",1.58743341414241,70,"no","Republican","No","Dontknow_skipped_notasked"
"450",2.16901592661018,54,"yes","Other","Yes","In person on election day"
"451",1.34223940245283,42,"yes","Independent","Yes","In person on election day"
"452",1.66827269599271,37,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"453",1.337682184502,35,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"454",1.1460808099613,60,"yes","Independent","Yes","Voted by mail or absentee"
"455",1.28819503461202,64,"yes","Republican","Yes","Voted by mail or absentee"
"456",0.652952215967134,35,"yes","Independent","Yes","In person on election day"
"457",0.534444692780415,50,"yes","Independent","Yes","In person on election day"
"458",1.58839575462798,79,"yes","Republican","Yes","Voted by mail or absentee"
"459",0.206726722153353,55,"no","Democrat","Yes","Dontknow_skipped_notasked"
"460",3.63142803862217,45,"yes","Independent","Yes","In person on election day"
"461",0.843970206580606,36,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"462",1.37710528318285,59,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"463",1.95952630184952,40,"yes","Republican","Yes","In person on election day"
"464",1.69274959422974,53,"yes","Independent","Yes","In person on election day"
"465",0.742503307131585,58,"yes","Independent","Yes","Voted by mail or absentee"
"466",1.07956128195736,63,"yes","Independent","Yes","Voted by mail or absentee"
"467",1.03798448835813,51,"yes","Independent","Yes","In person early"
"468",0.840430509618347,60,"yes","Republican","Yes","In person on election day"
"469",0.578706619372565,29,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"470",1.01413934831512,59,"yes","Independent","Yes","In person on election day"
"471",0.500402306020669,49,"yes","Democrat","Yes","In person on election day"
"472",0.590916860579319,61,"yes","Democrat","Yes","Voted by mail or absentee"
"473",1.07956128195736,60,"yes","Republican","Yes","In person on election day"
"474",2.84754981044673,66,"NAorMissing","Independent","No","Dontknow_skipped_notasked"
"475",0.658326378265779,49,"yes","Democrat","Yes","In person on election day"
"476",0.761999973710972,48,"yes","Democrat","Yes","In person on election day"
"477",0.28427140567665,27,"yes","Democrat","Yes","In person early"
"478",0.391436681468213,27,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"479",1.13960074376456,33,"yes","Republican","Yes","Voted by mail or absentee"
"480",0.528559119437263,68,"yes","Republican","Yes","In person on election day"
"481",0.512327440607893,65,"yes","Democrat","Yes","In person early"
"482",0.484847543661431,65,"yes","Democrat","Yes","In person on election day"
"483",0.344796310031611,64,"yes","Republican","Yes","In person on election day"
"484",0.140557235510416,62,"no","Democrat","Yes","Dontknow_skipped_notasked"
"485",1.32885390671829,36,"NAorMissing","Democrat","No","Dontknow_skipped_notasked"
"486",1.34636061630053,61,"yes","Republican","Yes","Voted by mail or absentee"
"487",1.79141969203082,27,"yes","Democrat","Yes","In person on election day"
"488",0.438943624779905,25,"yes","Democrat","Yes","In person on election day"
"489",0.729649162479378,56,"yes","Republican","Yes","Voted by mail or absentee"
"490",0.697145936473806,82,"yes","Independent","Yes","Voted by mail or absentee"
"491",1.53475082109995,78,"yes","Democrat","Yes","Voted by mail or absentee"
"492",0.776112797742928,51,"yes","Democrat","Yes","In person on election day"
"493",0.857535699948173,27,"NAorMissing","Independent","DontKnow","Dontknow_skipped_notasked"
"494",0.615084645287951,60,"yes","Republican","Yes","In person on election day"
"495",0.604978147916144,58,"yes","Republican","Yes","In person early"
"496",0.512734398940643,53,"yes","Republican","Yes","Voted by mail or absentee"
"497",0.148141765169785,47,"no","Republican","Yes","Dontknow_skipped_notasked"
"498",1.07956128195736,64,"yes","Republican","Yes","In person on election day"
"499",1.243015373722,54,"yes","Democrat","Yes","In person on election day"
"500",1.17661960960037,71,"yes","Independent","Yes","Voted by mail or absentee"
"501",1.22495167236136,76,"yes","Republican","Yes","In person on election day"
"502",1.07956128195736,65,"yes","Republican","Yes","In person on election day"
"503",0.23821630169239,57,"yes","Independent","Yes","In person on election day"
"504",0.184012112664666,66,"yes","Independent","Yes","In person on election day"
"505",1.3152965280949,74,"yes","Republican","Yes","Voted by mail or absentee"
"506",0.9231197719462,47,"yes","Republican","Yes","In person early"
"507",1.40245995736094,70,"yes","Democrat","Yes","In person on election day"
"508",3.0567086673998,57,"yes","Republican","Yes","Voted by mail or absentee"
"509",0.737938895681739,64,"yes","Democrat","Yes","In person on election day"
"510",0.88931141118035,24,"yes","Independent","Yes","Voted by mail or absentee"
"511",0.332147832933237,59,"yes","Other","Yes","In person on election day"
"512",0.744167671907412,66,"yes","Democrat","Yes","In person on election day"
"513",0.737938895681739,64,"yes","Democrat","Yes","In person early"
"514",0.35791139581598,76,"yes","Independent","Yes","In person on election day"
"515",0.104823132986094,82,"yes","Republican","Yes","Voted by mail or absentee"
"516",1.39211744214645,59,"yes","Independent","Yes","In person on election day"
"517",1.02825292539532,27,"yes","Independent","Yes","Voted by mail or absentee"
"518",2.0677210604173,76,"yes","Republican","Yes","Voted by mail or absentee"
"519",0.665824966351903,35,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"520",1.04124061073096,63,"yes","Democrat","Yes","Voted by mail or absentee"
"521",1.30203212783569,46,"yes","Republican","Yes","In person on election day"
"522",0.651222927975921,68,"yes","Democrat","Yes","In person early"
"523",1.00736125586622,56,"yes","Republican","Yes","In person early"
"524",1.24142162452209,43,"yes","Independent","Yes","In person on election day"
"525",0.000108301983150873,27,"yes","Other","Yes","In person on election day"
"526",0.0956067456171259,63,"yes","Independent","Yes","In person on election day"
"527",1.04784582639595,65,"yes","Democrat","Yes","In person on election day"
"528",0.550637466577643,35,"yes","Democrat","Yes","In person early"
"529",0.357026928282143,56,"NAorMissing","Republican","Yes","Dontknow_skipped_notasked"
"530",0.885780506035762,64,"yes","Republican","Yes","In person on election day"
"531",2.40094831094882,79,"yes","Republican","Yes","In person early"
"532",0.526018577268568,60,"yes","Democrat","Yes","Voted by mail or absentee"
"533",0.97914857407705,48,"yes","Democrat","Yes","In person early"
"534",0.0744196989806415,48,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"535",1.09775688662997,54,"yes","Independent","Yes","Voted by mail or absentee"
"536",0.104545058912562,59,"yes","Other","Yes","In person on election day"
"537",0.573713395500861,54,"yes","Democrat","Yes","In person on election day"
"538",6.64605145728309,59,"yes","Democrat","Yes","In person on election day"
"539",1.73616090971022,63,"yes","Republican","Yes","In person on election day"
"540",0.426857918123106,87,"yes","Republican","Yes","In person on election day"
"541",1.00820226393389,33,"yes","Republican","Yes","Voted by mail or absentee"
"542",0.768196362236038,55,"yes","Democrat","Yes","In person on election day"
"543",1.0329219869771,64,"yes","Independent","Yes","In person on election day"
"544",0.907521523418354,66,"yes","Democrat","Yes","In person on election day"
"545",1.02727486667032,22,"yes","Democrat","Yes","In person early"
"546",0.741090507510522,54,"yes","Other","Yes","In person on election day"
"547",1.10438804366343,63,"yes","Republican","Yes","In person on election day"
"548",0.622667079462966,37,"yes","Independent","Yes","In person on election day"
"549",1.07956128195736,63,"yes","Republican","Yes","In person early"
"550",0.464750455254737,36,"NAorMissing","NAorMissing","Yes","Dontknow_skipped_notasked"
"551",1.0445427645894,70,"yes","Democrat","Yes","In person on election day"
"552",0.666755618717231,52,"yes","Independent","Yes","In person on election day"
"553",0.538583330357701,29,"NAorMissing","NAorMissing","No","Dontknow_skipped_notasked"
"554",1.43385246225645,68,"yes","Republican","Yes","In person on election day"
"555",0.626508345944578,77,"yes","Independent","Yes","In person on election day"
"556",7.18859588003661,70,"yes","Republican","Yes","Voted by mail or absentee"
"557",0.438943624779905,25,"yes","Democrat","Yes","In person on election day"
"558",0.529259276120182,52,"yes","Democrat","Yes","Voted by mail or absentee"
"559",0.948513375116323,54,"yes","Democrat","Yes","In person early"
"560",0.435384260276631,32,"no","Independent","Yes","Dontknow_skipped_notasked"
"561",0.0994303419759595,50,"yes","Other","Yes","In person on election day"
"562",0.97914857407705,65,"yes","Independent","Yes","In person on election day"
"563",0.962217663993252,54,"yes","Democrat","Yes","In person early"
"564",0.600842216951994,66,"yes","Democrat","Yes","Voted by mail or absentee"
"565",0.395618239795456,52,"yes","Democrat","Yes","In person on election day"
"566",1.00244811139613,57,"yes","Republican","Yes","In person on election day"
"567",0.856432464747645,54,"yes","Democrat","Yes","Voted by mail or absentee"
"568",0.918860130451079,35,"yes","Democrat","Yes","In person early"
"569",0.57240235840395,41,"yes","Democrat","Yes","Voted by mail or absentee"
"570",0.476309906204492,64,"yes","Democrat","Yes","In person on election day"
"571",0.856432464747645,65,"yes","Independent","Yes","Voted by mail or absentee"
"572",0.232457221056968,47,"yes","Democrat","Yes","In person on election day"
"573",0.479174218674241,57,"yes","Democrat","Yes","In person early"
"574",1.13137230625321,56,"yes","Democrat","Yes","In person on election day"
"575",1.54043402893704,59,"NAorMissing","Republican","No","Dontknow_skipped_notasked"
"576",0.114731502229431,50,"no","Independent","Yes","Dontknow_skipped_notasked"
"577",1.19800710793398,62,"yes","Democrat","Yes","In person early"
"578",0.722987265887316,54,"yes","Democrat","Yes","Voted by mail or absentee"
